,CAISO,PNW
9000,0,0
9001,0,0
9002,0,0
9003,0,0
9004,0,0
9005,0,0
9006,0,0
9007,695.8695299,0
9008,2621.412436,0
9009,4114.442548,0
9010,4592.536315,0
9011,5038.216945,0
9012,4880.202904,0
9013,4811.324988,0
9014,3189.655239,0
9015,1678.392738,0
9016,250.1888994,0
9017,0,0
9018,0,0
9019,0,0
9020,0,0
9021,0,0
9022,0,0
9023,0,0
9024,0,0
9025,0,0
9026,0,0
9027,0,0
9028,0,0
9029,0,0
9030,0,0
9031,857.5797224,0
9032,3216.260529,0
9033,4578.694876,0
9034,5360.882974,0
9035,5208.753447,0
9036,5152.209729,0
9037,5507.627385,0
9038,4874.876255,0
9039,2798.914039,0
9040,534.4727626,0
9041,0,0
9042,0,0
9043,0,0
9044,0,0
9045,0,0
9046,0,0
9047,0,0
9048,0,0
9049,0,0
9050,0,0
9051,0,0
9052,0,0
9053,0,0
9054,0,0
9055,726.0183144,0
9056,3330.568321,0
9057,5435.370295,0
9058,6669.275861,0
9059,6749.040205,0
9060,6587.883673,0
9061,5920.467734,0
9062,5225.378451,0
9063,2851.982257,0
9064,6.511375017,0
9065,0,0
9066,0,0
9067,0,0
9068,0,0
9069,0,0
9070,0,0
9071,0,0
9072,0,0
9073,0,0
9074,0,0
9075,0,0
9076,0,0
9077,0,0
9078,0,0
9079,720.2791531,0
9080,3304.240241,0
9081,5392.403794,0
9082,6616.55536,0
9083,6695.689168,0
9084,6535.806576,0
9085,5873.666547,0
9086,5184.071932,0
9087,2829.437391,0
9088,6.459902719,0
9089,0,0
9090,0,0
9091,0,0
9092,0,0
9093,0,0
9094,0,0
9095,0,0
9096,0,0
9097,0,0
9098,0,0
9099,0,0
9100,0,0
9101,0,0
9102,0,0
9103,955.7723251,0
9104,3722.481687,0
9105,5656.744185,0
9106,6283.107713,0
9107,6351.261257,0
9108,6341.525036,0
9109,6161.404955,0
9110,5479.869511,0
9111,4399.149021,0
9112,1340.35304,0
9113,0,0
9114,0,0
9115,0,0
9116,0,0
9117,0,0
9118,0,0
9119,0,0
9120,0,0
9121,0,0
9122,0,0
9123,0,0
9124,0,0
9125,0,0
9126,0,0
9127,1101.460554,0
9128,4065.569581,0
9129,6451.411818,0
9130,6999.191754,0
9131,6986.406944,0
9132,6778.899643,0
9133,6372.736064,0
9134,5537.789626,0
9135,4188.500447,0
9136,1147.68256,0
9137,1.966893847,0
9138,0,0
9139,0,0
9140,0,0
9141,0,0
9142,0,0
9143,0,0
9144,0,0
9145,0,0
9146,0,0
9147,0,0
9148,0,0
9149,0,0
9150,0,0
9151,871.9976823,0
9152,3446.314369,0
9153,5175.883302,0
9154,5950.101832,0
9155,6062.307416,0
9156,6442.203465,0
9157,6373.277178,0
9158,5784.99933,0
9159,3875.901463,0
9160,942.5269066,0
9161,0,0
9162,0,0
9163,0,0
9164,0,0
9165,0,0
9166,0,0
9167,0,0
9168,0,0
9169,0,0
9170,0,0
9171,0,0
9172,0,0
9173,0,0
9174,0,0
9175,974.807313,0
9176,3373.164682,0
9177,4787.04951,0
9178,5778.425786,0
9179,6402.523386,0
9180,6659.342309,0
9181,6363.862472,0
9182,4633.786604,0
9183,3090.111567,0
9184,860.2053201,0
9185,0,0
9186,0,0
9187,0,0
9188,0,0
9189,0,0
9190,0,0
9191,0,0
9192,0,0
9193,0,0
9194,0,0
9195,0,0
9196,0,0
9197,0,0
9198,0,0
9199,1069.350679,0
9200,4078.673828,0
9201,5913.198318,0
9202,6017.294402,0
9203,6033.517168,0
9204,6695.946792,0
9205,7002.827455,0
9206,6428.271148,0
9207,4004.319483,0
9208,1174.79866,0
9209,0,0
9210,0,0
9211,0,0
9212,0,0
9213,0,0
9214,0,0
9215,0,0
9216,0,0
9217,0,0
9218,0,0
9219,0,0
9220,0,0
9221,0,0
9222,0,0
9223,1079.100121,0
9224,4115.859755,0
9225,5967.1099,0
9226,6072.155044,0
9227,6088.525716,0
9228,6756.994818,0
9229,7066.673361,0
9230,6486.878732,0
9231,4040.827509,0
9232,1185.509489,0
9233,0,0
9234,0,0
9235,0,0
9236,0,0
9237,0,0
9238,0,0
9239,0,0
9240,0,0
9241,0,0
9242,0,0
9243,0,0
9244,0,0
9245,0,0
9246,0,0
9247,872.4741696,0
9248,3448.197545,0
9249,5178.711569,0
9250,5953.353157,0
9251,6065.620054,0
9252,6445.72369,0
9253,6376.759739,0
9254,5788.160437,0
9255,3878.019379,0
9256,943.0419333,0
9257,0,0
9258,0,0
9259,0,0
9260,0,0
9261,0,0
9262,0,0
9263,0,0
9264,0,0
9265,0,0
9266,0,0
9267,0,0
9268,0,0
9269,0,0
9270,0,0
9271,1164.40669,0
9272,4655.639717,0
9273,6621.817908,0
9274,7037.109714,0
9275,6914.906622,0
9276,6752.962689,0
9277,6573.135376,0
9278,5982.983862,0
9279,4289.030444,0
9280,966.6959976,0
9281,4.967605332,0
9282,0,0
9283,0,0
9284,0,0
9285,0,0
9286,0,0
9287,0,0
9288,0,0
9289,0,0
9290,0,0
9291,0,0
9292,0,0
9293,0,0
9294,0,0
9295,903.5473343,0
9296,3596.377472,0
9297,5579.971531,0
9298,6376.647675,0
9299,6553.147065,0
9300,6616.298222,0
9301,6601.724878,0
9302,5876.296194,0
9303,4004.431107,0
9304,945.6481062,0
9305,0,0
9306,0,0
9307,0,0
9308,0,0
9309,0,0
9310,0,0
9311,0,0
9312,0,0
9313,0,0
9314,0,0
9315,0,0
9316,0,0
9317,0,0
9318,0,0
9319,774.4693815,0
9320,2936.447207,0
9321,4561.644464,0
9322,5432.179741,0
9323,5828.327762,0
9324,6263.100215,0
9325,6267.061696,0
9326,6103.650637,0
9327,4411.108216,0
9328,1071.580397,0
9329,0,0
9330,0,0
9331,0,0
9332,0,0
9333,0,0
9334,0,0
9335,0,0
9336,0,0
9337,0,0
9338,0,0
9339,0,0
9340,0,0
9341,0,0
9342,0,0
9343,955.310079,0
9344,3305.697625,0
9345,4691.303178,0
9346,5662.850822,0
9347,6274.465774,0
9348,6526.148032,0
9349,6236.578122,0
9350,4541.105701,0
9351,3028.305888,0
9352,843.0002538,0
9353,0,0
9354,0,0
9355,0,0
9356,0,0
9357,0,0
9358,0,0
9359,0,0
9360,0,0
9361,0,0
9362,0,0
9363,0,0
9364,0,0
9365,0,0
9366,0,0
9367,958.3011229,0
9368,3316.047653,0
9369,4705.991492,0
9370,5680.581019,0
9371,6294.110917,0
9372,6546.581184,0
9373,6256.10464,0
9374,4555.323752,0
9375,3037.787412,0
9376,845.6396595,0
9377,0,0
9378,0,0
9379,0,0
9380,0,0
9381,0,0
9382,0,0
9383,0,0
9384,0,0
9385,0,0
9386,0,0
9387,0,0
9388,0,0
9389,0,0
9390,0,0
9391,162.0805564,0
9392,630.8524651,0
9393,1459.69555,0
9394,2314.743276,0
9395,2621.434628,0
9396,2700.048551,0
9397,2352.594424,0
9398,2092.4891,0
9399,1687.77298,0
9400,597.8540285,0
9401,0,0
9402,0,0
9403,0,0
9404,0,0
9405,0,0
9406,0,0
9407,0,0
9408,0,0
9409,0,0
9410,0,0
9411,0,0
9412,0,0
9413,0,0
9414,0,0
9415,561.9399807,0
9416,2151.465044,0
9417,3077.478815,0
9418,3059.011304,0
9419,3014.161634,0
9420,2754.29737,0
9421,2634.258548,0
9422,1776.83839,0
9423,1371.872253,0
9424,422.1145395,0
9425,0,0
9426,0,0
9427,0,0
9428,0,0
9429,0,0
9430,0,0
9431,0,0
9432,0,0
9433,0,0
9434,0,0
9435,0,0
9436,0,0
9437,0,0
9438,0,0
9439,1175.570478,0
9440,4004.286942,0
9441,6243.620923,0
9442,6655.709488,0
9443,6764.321977,0
9444,6543.902513,0
9445,6422.512083,0
9446,5280.483697,0
9447,4435.542416,0
9448,1723.424655,0
9449,0,0
9450,0,0
9451,0,0
9452,0,0
9453,0,0
9454,0,0
9455,0,0
9456,0,0
9457,0,0
9458,0,0
9459,0,0
9460,0,0
9461,0,0
9462,0,0
9463,1192.725476,0
9464,4062.721152,0
9465,6334.73354,0
9466,6752.835677,0
9467,6863.033139,0
9468,6639.397113,0
9469,6516.235243,0
9470,5357.541336,0
9471,4500.2699,0
9472,1748.574441,0
9473,0,0
9474,0,0
9475,0,0
9476,0,0
9477,0,0
9478,0,0
9479,0,0
9480,0,0
9481,0,0
9482,0,0
9483,0,0
9484,0,0
9485,0,0
9486,0,0
9487,808.2844301,0
9488,3133.931784,0
9489,4405.719359,0
9490,5417.294641,0
9491,6092.220272,0
9492,6437.001558,0
9493,5566.916709,0
9494,4672.436957,0
9495,3090.02096,0
9496,927.0062881,0
9497,0,0
9498,0,0
9499,0,0
9500,0,0
9501,0,0
9502,0,0
9503,0,0
9504,0,0
9505,0,0
9506,0,0
9507,0,0
9508,0,0
9509,0,0
9510,17.30563112,0
9511,1403.792077,0
9512,3618.91286,0
9513,4712.221556,0
9514,5348.457994,0
9515,5106.179158,0
9516,4685.75412,0
9517,4028.140137,0
9518,2631.473908,0
9519,1657.268674,0
9520,709.5308758,0
9521,0,0
9522,0,0
9523,0,0
9524,0,0
9525,0,0
9526,0,0
9527,0,0
9528,0,0
9529,0,0
9530,0,0
9531,0,0
9532,0,0
9533,0,0
9534,17.74584706,0
9535,1439.501359,0
9536,3710.969782,0
9537,4832.089767,0
9538,5484.510615,0
9539,5236.068756,0
9540,4804.94906,0
9541,4130.606872,0
9542,2698.412626,0
9543,1699.425824,0
9544,727.5797295,0
9545,0,0
9546,0,0
9547,0,0
9548,0,0
9549,0,0
9550,0,0
9551,0,0
9552,0,0
9553,0,0
9554,0,0
9555,0,0
9556,0,0
9557,0,0
9558,10.66143254,0
9559,1004.840017,0
9560,3375.676079,0
9561,5174.79282,0
9562,6182.298195,0
9563,6636.741757,0
9564,6395.526846,0
9565,6243.601432,0
9566,5089.50136,0
9567,4140.633863,0
9568,1280.704584,0
9569,26.65358135,0
9570,26.65358135,0
9571,31.98429763,0
9572,34.64965576,0
9573,9.328753474,0
9574,0,0
9575,0,0
9576,0,0
9577,0,0
9578,0,0
9579,0,0
9580,0,0
9581,0,0
9582,1.009022887,0
9583,1221.926716,0
9584,3031.104753,0
9585,4855.418132,0
9586,5818.025967,0
9587,6025.884681,0
9588,6065.236574,0
9589,5810.962806,0
9590,5014.843749,0
9591,3636.518485,0
9592,1495.371919,0
9593,0,0
9594,0,0
9595,0,0
9596,0,0
9597,0,0
9598,0,0
9599,0,0
9600,0,0
9601,0,0
9602,0,0
9603,0,0
9604,0,0
9605,0,0
9606,0,0
9607,1206.015192,0
9608,3555.547624,0
9609,5348.457659,0
9610,5982.225967,0
9611,6214.640231,0
9612,6616.970805,0
9613,6252.724921,0
9614,5519.3505,0
9615,5236.156649,0
9616,2674.717095,0
9617,0,0
9618,0,0
9619,0,0
9620,0,0
9621,0,0
9622,0,0
9623,0,0
9624,0,0
9625,0,0
9626,0,0
9627,0,0
9628,0,0
9629,0,0
9630,0,0
9631,1654.86469,0
9632,5643.614733,0
9633,7674.720405,0
9634,8023.16522,0
9635,7414.627695,0
9636,6792.192085,0
9637,6952.020049,0
9638,6809.06833,0
9639,5467.903246,0
9640,2039.047434,0
9641,0,0
9642,0,0
9643,0,0
9644,0,0
9645,0,0
9646,0,0
9647,0,0
9648,0,0
9649,0,0
9650,0,0
9651,0,0
9652,0,0
9653,0,0
9654,0,0
9655,1499.087835,0
9656,4899.811259,0
9657,7010.77168,0
9658,7614.59331,0
9659,7460.014973,0
9660,7455.1844,0
9661,6938.313084,0
9662,6262.032858,0
9663,4969.049472,0
9664,2621.390973,0
9665,0,0
9666,0,0
9667,0,0
9668,0,0
9669,0,0
9670,0,0
9671,0,0
9672,0,0
9673,0,0
9674,0,0
9675,0,0
9676,0,0
9677,0,0
9678,8.030033192,0
9679,1645.15305,0
9680,4917.391576,0
9681,7071.44798,0
9682,7721.880668,0
9683,7584.36635,0
9684,7713.850635,0
9685,7886.496349,0
9686,7515.107313,0
9687,5841.849147,0
9688,2078.774843,0
9689,0,0
9690,0,0
9691,0,0
9692,0,0
9693,0,0
9694,0,0
9695,0,0
9696,0,0
9697,0,0
9698,0,0
9699,0,0
9700,0,0
9701,0,0
9702,0,0
9703,521.1226879,0
9704,1937.407526,0
9705,3261.156559,0
9706,3560.193316,0
9707,3671.236282,0
9708,3615.714799,0
9709,3324.470531,0
9710,3074.136828,0
9711,2521.844185,0
9712,1444.53261,0
9713,0,0
9714,0,0
9715,0,0
9716,0,0
9717,0,0
9718,0,0
9719,0,0
9720,0,0
9721,0,0
9722,0,0
9723,0,0
9724,0,0
9725,0,0
9726,8.075192077,0
9727,1363.092423,0
9728,3832.48616,0
9729,5894.890216,0
9730,6712.099654,0
9731,7136.854758,0
9732,6902.674187,0
9733,6778.316229,0
9734,5985.332367,0
9735,4728.83248,0
9736,2162.536438,0
9737,0,0
9738,0,0
9739,0,0
9740,0,0
9741,0,0
9742,0,0
9743,0,0
9744,0,0
9745,0,0
9746,0,0
9747,0,0
9748,0,0
9749,0,0
9750,1.601594987,0
9751,1065.060666,0
9752,3919.102933,0
9753,6235.009284,0
9754,6899.671204,0
9755,7139.910452,0
9756,6441.615038,0
9757,6472.045343,0
9758,6646.619196,0
9759,5222.801253,0
9760,1883.475705,0
9761,0,0
9762,0,0
9763,0,0
9764,0,0
9765,0,0
9766,0,0
9767,0,0
9768,0,0
9769,0,0
9770,0,0
9771,0,0
9772,0,0
9773,0,0
9774,91.33622342,0
9775,1695.121738,0
9776,3980.491543,0
9777,5299.465178,0
9778,5287.679859,0
9779,4829.034522,0
9780,4864.39048,0
9781,4481.367607,0
9782,3460.955391,0
9783,2485.720231,0
9784,951.6645214,0
9785,0,0
9786,0,0
9787,0,0
9788,0,0
9789,0,0
9790,0,0
9791,0,0
9792,0,0
9793,0,0
9794,0,0
9795,0,0
9796,0,0
9797,0,0
9798,8.062744586,0
9799,1360.991286,0
9800,3826.57858,0
9801,5885.803548,0
9802,6701.7533,0
9803,7125.853665,0
9804,6892.034072,0
9805,6767.867805,0
9806,5976.106287,0
9807,4721.543229,0
9808,2159.203,0
9809,0,0
9810,0,0
9811,0,0
9812,0,0
9813,0,0
9814,0,0
9815,0,0
9816,0,0
9817,0,0
9818,0,0
9819,0,0
9820,0,0
9821,0,0
9822,22.1674462,0
9823,1502.567331,0
9824,3755.936427,0
9825,5815.581319,0
9826,6355.310444,0
9827,6194.355509,0
9828,5936.05657,0
9829,5908.106312,0
9830,4942.3767,0
9831,3949.660631,0
9832,1374.381664,0
9833,0,0
9834,0,0
9835,0,0
9836,0,0
9837,0,0
9838,0,0
9839,0,0
9840,0,0
9841,0,0
9842,0,0
9843,0,0
9844,0,0
9845,0,0
9846,88.35657504,0
9847,1639.822027,0
9848,3850.636545,0
9849,5126.581494,0
9850,5115.180645,0
9851,4671.497629,0
9852,4705.700174,0
9853,4335.172601,0
9854,3348.049145,0
9855,2404.62894,0
9856,920.6185077,0
9857,0,0
9858,0,0
9859,0,0
9860,0,0
9861,0,0
9862,0,0
9863,0,0
9864,0,0
9865,0,0
9866,0,0
9867,0,0
9868,0,0
9869,0,0
9870,0,0
9871,267.7150919,0
9872,624.4487487,0
9873,1112.402364,0
9874,1547.604238,0
9875,1655.745309,0
9876,1535.735096,0
9877,1072.179161,0
9878,685.7726491,0
9879,477.4032672,0
9880,139.1327202,0
9881,0,0
9882,0,0
9883,0,0
9884,0,0
9885,0,0
9886,0,0
9887,0,0
9888,0,0
9889,0,0
9890,0,0
9891,0,0
9892,0,0
9893,0,0
9894,0,0
9895,481.5505331,0
9896,1790.28787,0
9897,3013.516233,0
9898,3289.845231,0
9899,3392.455999,0
9900,3341.150615,0
9901,3072.022373,0
9902,2840.698098,0
9903,2330.344542,0
9904,1334.840076,0
9905,0,0
9906,0,0
9907,0,0
9908,0,0
9909,0,0
9910,0,0
9911,0,0
9912,0,0
9913,0,0
9914,0,0
9915,0,0
9916,0,0
9917,0,0
9918,67.56925699,0
9919,1772.8886,0
9920,4247.21044,0
9921,5757.865971,0
9922,6343.466198,0
9923,6353.118949,0
9924,5645.250543,0
9925,5347.624054,0
9926,5246.270168,0
9927,4371.087411,0
9928,2286.093195,0
9929,0,0
9930,0,0
9931,0,0
9932,0,0
9933,0,0
9934,0,0
9935,0,0
9936,0,0
9937,0,0
9938,0,0
9939,0,0
9940,0,0
9941,0,0
9942,159.2022652,0
9943,2012.556938,0
9944,4573.810992,0
9945,6044.679719,0
9946,6400.131317,0
9947,6802.642705,0
9948,6993.885678,0
9949,6984.874229,0
9950,6205.884528,0
9951,4790.085767,0
9952,2114.686693,0
9953,0,0
9954,0,0
9955,0,0
9956,0,0
9957,0,0
9958,0,0
9959,0,0
9960,0,0
9961,0,0
9962,0,0
9963,0,0
9964,0,0
9965,0,0
9966,0,0
9967,737.5217555,0
9968,2475.604576,0
9969,3580.369675,0
9970,4398.826602,0
9971,4774.163463,0
9972,4743.812773,0
9973,3975.940328,0
9974,3178.728883,0
9975,1954.584406,0
9976,972.2337545,0
9977,0,0
9978,0,0
9979,0,0
9980,0,0
9981,0,0
9982,0,0
9983,0,0
9984,0,0
9985,0,0
9986,0,0
9987,0,0
9988,0,0
9989,0,0
9990,101.3611214,0
9991,1707.393647,0
9992,4107.585639,0
9993,5602.416157,0
9994,5802.186134,0
9995,5981.290252,0
9996,6060.017337,0
9997,5438.073368,0
9998,5504.007302,0
9999,4313.260147,0
10000,2292.926339,0
10001,0,0
10002,0,0
10003,0,0
10004,0,0
10005,0,0
10006,0,0
10007,0,0
10008,0,0
10009,0,0
10010,0,0
10011,0,0
10012,0,0
10013,0,0
10014,184.6633653,0
10015,2180.599314,0
10016,4798.62816,0
10017,6399.043993,0
10018,7613.107395,0
10019,7758.480682,0
10020,8033.511226,0
10021,7867.183231,0
10022,7069.594653,0
10023,5517.636582,0
10024,2475.274897,0
10025,0,0
10026,0,0
10027,0,0
10028,0,0
10029,0,0
10030,0,0
10031,0,0
10032,0,0
10033,0,0
10034,0,0
10035,0,0
10036,0,0
10037,0,0
10038,48.34092873,0
10039,1690.321141,0
10040,4734.188286,0
10041,6459.959442,0
10042,7491.232588,0
10043,8050.375997,0
10044,8069.712369,0
10045,7852.178189,0
10046,6972.373286,0
10047,5206.318024,0
10048,2019.039456,0
10049,0,0
10050,0,0
10051,0,0
10052,0,0
10053,0,0
10054,0,0
10055,0,0
10056,0,0
10057,0,0
10058,0,0
10059,0,0
10060,0,0
10061,0,0
10062,153.928565,0
10063,2587.924,0
10064,5737.045892,0
10065,7749.341196,0
10066,8223.954271,0
10067,8143.783143,0
10068,8049.181213,0
10069,8243.195342,0
10070,7989.854578,0
10071,6694.289156,0
10072,3604.493898,0
10073,11.22395787,0
10074,0,0
10075,0,0
10076,0,0
10077,0,0
10078,0,0
10079,0,0
10080,0,0
10081,0,0
10082,0,0
10083,0,0
10084,0,0
10085,0,0
10086,136.6093574,0
10087,2672.503447,0
10088,6165.989343,0
10089,8225.740139,0
10090,8688.620389,0
10091,8552.011031,0
10092,8497.632549,0
10093,8492.327331,0
10094,8115.65687,0
10095,6721.710904,0
10096,3404.623498,0
10097,9.284131082,0
10098,0,0
10099,0,0
10100,0,0
10101,0,0
10102,0,0
10103,0,0
10104,0,0
10105,0,0
10106,0,0
10107,0,0
10108,0,0
10109,0,0
10110,566.7504137,0
10111,4275.398663,0
10112,6477.996862,0
10113,7364.782911,0
10114,8302.100903,0
10115,8757.879208,0
10116,8468.559067,0
10117,8142.578497,0
10118,7856.230822,0
10119,7384.599359,0
10120,4544.902356,0
10121,25.76138244,0
10122,0,0
10123,0,0
10124,0,0
10125,0,0
10126,0,0
10127,0,0
10128,0,0
10129,0,0
10130,0,0
10131,0,0
10132,0,0
10133,0,0
10134,225.7755703,0
10135,2998.458012,0
10136,6665.330541,0
10137,8013.052257,0
10138,8380.43268,0
10139,8240.808315,0
10140,8300.222938,0
10141,8420.04243,0
10142,7424.847482,0
10143,6697.018341,0
10144,3910.472487,0
10145,2.970731188,0
10146,0,0
10147,0,0
10148,0,0
10149,0,0
10150,0,0
10151,0,0
10152,0,0
10153,0,0
10154,0,0
10155,0,0
10156,0,0
10157,0,0
10158,634.4001017,0
10159,4466.573216,0
10160,7658.398727,0
10161,8682.360141,0
10162,8858.802669,0
10163,8585.217626,0
10164,8198.630064,0
10165,8031.108787,0
10166,7811.051252,0
10167,6723.649827,0
10168,4223.716927,0
10169,9.912501588,0
10170,0,0
10171,0,0
10172,0,0
10173,0,0
10174,0,0
10175,0,0
10176,0,0
10177,0,0
10178,0,0
10179,0,0
10180,0,0
10181,0,0
10182,610.0307938,0
10183,3294.166286,0
10184,5920.298851,0
10185,7058.356299,0
10186,7555.381388,0
10187,7577.382499,0
10188,7365.371797,0
10189,7052.355996,0
10190,5968.301274,0
10191,4402.22222,0
10192,2462.124286,0
10193,0,0
10194,0,0
10195,0,0
10196,0,0
10197,0,0
10198,0,0
10199,0,0
10200,0,0
10201,0,0
10202,0,0
10203,0,0
10204,0,0
10205,0,0
10206,327.1715347,0
10207,3533.059576,0
10208,6719.297675,0
10209,8026.01882,0
10210,8356.137846,0
10211,8387.577753,0
10212,8356.137846,0
10213,8284.415558,0
10214,7966.086497,0
10215,7049.416701,0
10216,3976.165769,0
10217,0,0
10218,0,0
10219,0,0
10220,0,0
10221,0,0
10222,0,0
10223,0,0
10224,0,0
10225,0,0
10226,0,0
10227,0,0
10228,0,0
10229,0,0
10230,567.5680126,0
10231,3624.538682,0
10232,6563.060375,0
10233,7583.695723,0
10234,8210.488224,0
10235,8300.312031,0
10236,8125.599791,0
10237,8085.129724,0
10238,7810.722928,0
10239,6976.644719,0
10240,4243.434585,0
10241,4.935374023,0
10242,0,0
10243,0,0
10244,0,0
10245,0,0
10246,0,0
10247,0,0
10248,0,0
10249,0,0
10250,0,0
10251,0,0
10252,0,0
10253,0,0
10254,155.0336073,0
10255,2606.502523,0
10256,5778.23174,0
10257,7804.973169,0
10258,8282.993458,0
10259,8202.246787,0
10260,8106.965716,0
10261,8302.372659,0
10262,8047.21318,0
10263,6742.346985,0
10264,3630.370305,0
10265,11.30453387,0
10266,0,0
10267,0,0
10268,0,0
10269,0,0
10270,0,0
10271,0,0
10272,0,0
10273,0,0
10274,0,0
10275,0,0
10276,0,0
10277,0,0
10278,222.3047097,0
10279,2806.596959,0
10280,6232.471324,0
10281,7961.949036,0
10282,8407.881697,0
10283,8414.497909,0
10284,8388.033062,0
10285,7975.181459,0
10286,8026.787909,0
10287,6864.981153,0
10288,3854.604876,0
10289,23.81836175,0
10290,0,0
10291,0,0
10292,0,0
10293,0,0
10294,0,0
10295,0,0
10296,0,0
10297,0,0
10298,0,0
10299,0,0
10300,0,0
10301,0,0
10302,608.2070202,0
10303,3284.317909,0
10304,5902.599278,0
10305,7037.254342,0
10306,7532.793504,0
10307,7554.728839,0
10308,7343.351973,0
10309,7031.271978,0
10310,5950.458191,0
10311,4389.061152,0
10312,2454.763416,0
10313,0,0
10314,0,0
10315,0,0
10316,0,0
10317,0,0
10318,0,0
10319,0,0
10320,0,0
10321,0,0
10322,0,0
10323,0,0
10324,0,0
10325,0,0
10326,440.2025586,0
10327,3135.293448,0
10328,5373.09929,0
10329,6963.084652,0
10330,8550.441938,0
10331,8684.473761,0
10332,8555.698088,0
10333,8652.936862,0
10334,8076.074404,0
10335,6681.880629,0
10336,4200.977851,0
10337,76.21417433,0
10338,27.59478726,0
10339,30.22286224,0
10340,11.8263374,0
10341,0,0
10342,0,0
10343,0,0
10344,0,0
10345,0,0
10346,0,0
10347,0,0
10348,0,0
10349,0,0
10350,0,0
10351,531.9518157,0
10352,3441.664157,0
10353,6620.556935,0
10354,8213.207853,0
10355,8967.874435,0
10356,8919.8065,0
10357,8842.897803,0
10358,8208.401059,0
10359,7777.391907,0
10360,6349.774233,0
10361,3505.754737,0
10362,626.4854215,0
10363,0,0
10364,0,0
10365,0,0
10366,0,0
10367,0,0
10368,0,0
10369,0,0
10370,0,0
10371,0,0
10372,0,0
10373,0,0
10374,624.9705341,0
10375,4023.909858,0
10376,6609.857852,0
10377,8153.746926,0
10378,7981.615211,0
10379,7162.00343,0
10380,6470.82839,0
10381,6596.616951,0
10382,6657.525096,0
10383,6037.850923,0
10384,4279.459251,0
10385,797.102249,0
10386,0,0
10387,0,0
10388,0,0
10389,0,0
10390,0,0
10391,0,0
10392,0,0
10393,0,0
10394,0,0
10395,0,0
10396,0,0
10397,0,0
10398,107.7128489,0
10399,769.1964623,0
10400,1809.575862,0
10401,3211.110108,0
10402,3587.471474,0
10403,3976.50494,0
10404,4304.712327,0
10405,3792.759492,0
10406,3697.718743,0
10407,2923.453441,0
10408,1753.818623,0
10409,0,0
10410,0,0
10411,0,0
10412,0,0
10413,0,0
10414,0,0
10415,0,0
10416,0,0
10417,0,0
10418,0,0
10419,0,0
10420,0,0
10421,0,0
10422,185.2236561,0
10423,2187.215514,0
10424,4813.187773,0
10425,6418.45946,0
10426,7636.206475,0
10427,7782.020843,0
10428,8057.885863,0
10429,7891.053208,0
10430,7091.044651,0
10431,5534.377753,0
10432,2482.785178,0
10433,0,0
10434,0,0
10435,0,0
10436,0,0
10437,0,0
10438,0,0
10439,0,0
10440,0,0
10441,0,0
10442,0,0
10443,0,0
10444,0,0
10445,0,0
10446,0,0
10447,767.5661524,0
10448,4347.404951,0
10449,7353.572178,0
10450,8502.517755,0
10451,9024.91142,0
10452,8930.367781,0
10453,8899.921525,0
10454,8544.181053,0
10455,7840.712283,0
10456,6515.498905,0
10457,4390.670684,0
10458,918.1950007,0
10459,0,0
10460,0,0
10461,0,0
10462,0,0
10463,0,0
10464,0,0
10465,0,0
10466,0,0
10467,0,0
10468,0,0
10469,0,0
10470,649.8930683,0
10471,4045.313151,0
10472,6990.048662,0
10473,7852.956757,0
10474,8882.529387,0
10475,8929.86606,0
10476,8982.133636,0
10477,8847.026883,0
10478,8472.278224,0
10479,7624.162839,0
10480,4699.150942,0
10481,895.4520577,0
10482,0,0
10483,0,0
10484,0,0
10485,0,0
10486,0,0
10487,0,0
10488,0,0
10489,0,0
10490,0,0
10491,0,0
10492,0,0
10493,0,0
10494,0,0
10495,797.1899097,0
10496,4364.413445,0
10497,7163.435795,0
10498,7330.9262,0
10499,7868.828079,0
10500,8013.771699,0
10501,7915.532134,0
10502,7490.364182,0
10503,7063.585746,0
10504,5979.729565,0
10505,3934.414039,0
10506,887.377051,0
10507,0,0
10508,0,0
10509,0,0
10510,0,0
10511,0,0
10512,0,0
10513,0,0
10514,0,0
10515,0,0
10516,0,0
10517,0,0
10518,0,0
10519,964.3429506,0
10520,3494.628205,0
10521,5660.187658,0
10522,6625.521711,0
10523,6976.372075,0
10524,7606.713408,0
10525,7442.190356,0
10526,7422.368301,0
10527,6598.761937,0
10528,5362.85684,0
10529,3360.829338,0
10530,582.7684018,0
10531,0,0
10532,0,0
10533,0,0
10534,0,0
10535,0,0
10536,0,0
10537,0,0
10538,0,0
10539,0,0
10540,0,0
10541,0,0
10542,0,0
10543,965.7461535,0
10544,3499.713193,0
10545,5668.423723,0
10546,6635.162421,0
10547,6986.523304,0
10548,7617.781838,0
10549,7453.01939,0
10550,7433.168493,0
10551,6608.36371,0
10552,5370.660264,0
10553,3365.719637,0
10554,583.6163805,0
10555,0,0
10556,0,0
10557,0,0
10558,0,0
10559,0,0
10560,0,0
10561,0,0
10562,0,0
10563,0,0
10564,0,0
10565,0,0
10566,630.5662231,0
10567,4059.938034,0
10568,6669.039377,0
10569,8226.751699,0
10570,8053.078798,0
10571,7226.128603,0
10572,6528.765111,0
10573,6655.679923,0
10574,6717.133411,0
10575,6091.910969,0
10576,4317.775494,0
10577,804.2391235,0
10578,0,0
10579,0,0
10580,0,0
10581,0,0
10582,0,0
10583,0,0
10584,0,0
